offset,opcode,kind,target
0x0122B0,0x4EB9,jsr_abs_l,0x00004878
0x0122BC,0x4EB9,jsr_abs_l,0x0000BF4C
0x0122D4,0x4EB9,jsr_abs_l,0x0000B61E
0x0122EC,0x4EB9,jsr_abs_l,0x0000B5C8
0x012310,0x4EB9,jsr_abs_l,0x000062BE
0x012316,0x4EB9,jsr_abs_l,0x00005F60
0x01233A,0x4EB9,jsr_abs_l,0x00005F60
0x01234A,0x4EB9,jsr_abs_l,0x00005F60
0x012358,0x4EB9,jsr_abs_l,0x00005F60
0x012366,0x4EB9,jsr_abs_l,0x00005F60
0x012374,0x4EB9,jsr_abs_l,0x00005F60
0x012382,0x4EB9,jsr_abs_l,0x00005F60
0x01239A,0x4EB9,jsr_abs_l,0x00006672
0x0123AC,0x4EB9,jsr_abs_l,0x00006156
0x0123BC,0x4EB9,jsr_abs_l,0x00006672
0x0123CA,0x4EB9,jsr_abs_l,0x00006156
0x0123DC,0x4EB9,jsr_abs_l,0x00006672
0x0123EE,0x4EB9,jsr_abs_l,0x00006156
0x0123FE,0x4EB9,jsr_abs_l,0x00006672
0x01240C,0x4EB9,jsr_abs_l,0x00006156
0x01241C,0x4EB9,jsr_abs_l,0x00006672
0x01242A,0x4EB9,jsr_abs_l,0x00006156
0x01243A,0x4EB9,jsr_abs_l,0x00006672
0x012448,0x4EB9,jsr_abs_l,0x00006156
0x012458,0x4EB9,jsr_abs_l,0x00006672
0x012466,0x4EB9,jsr_abs_l,0x00006156
0x01247C,0x4EB9,jsr_abs_l,0x0000B61E
0x01249A,0x4EB9,jsr_abs_l,0x000062BE
0x0124A0,0x4EB9,jsr_abs_l,0x00005F60
0x0124B0,0x4EB9,jsr_abs_l,0x00005F60
0x0124BE,0x4EB9,jsr_abs_l,0x00005F60
0x0124CC,0x4EB9,jsr_abs_l,0x00005F60
0x0124DA,0x4EB9,jsr_abs_l,0x00005F60
0x0124E8,0x4EB9,jsr_abs_l,0x00005F60
0x0124FA,0x4EB9,jsr_abs_l,0x00006672
0x01250C,0x4EB9,jsr_abs_l,0x00006156
0x01251C,0x4EB9,jsr_abs_l,0x00006672
0x01252A,0x4EB9,jsr_abs_l,0x00006156
0x01253A,0x4EB9,jsr_abs_l,0x00006672
0x012548,0x4EB9,jsr_abs_l,0x00006156
0x012558,0x4EB9,jsr_abs_l,0x00006672
0x012566,0x4EB9,jsr_abs_l,0x00006156
0x012576,0x4EB9,jsr_abs_l,0x00006672
0x012584,0x4EB9,jsr_abs_l,0x00006156
0x012594,0x4EB9,jsr_abs_l,0x0000BF4C
0x0125B4,0x4EB9,jsr_abs_l,0x0000BF4C
0x0125E0,0x4EB9,jsr_abs_l,0x0000BF4C
0x01261C,0x4EB9,jsr_abs_l,0x0000B61E
0x01263E,0x4EB9,jsr_abs_l,0x00005F60
0x012662,0x4EB9,jsr_abs_l,0x00005F60
0x012676,0x4EB9,jsr_abs_l,0x00005F60
0x012688,0x4EB9,jsr_abs_l,0x00006672
0x01269A,0x4EB9,jsr_abs_l,0x00006156
0x0126C6,0x4EB9,jsr_abs_l,0x0000B61E
0x0126DE,0x4EB9,jsr_abs_l,0x00005F60
0x012702,0x4EB9,jsr_abs_l,0x00005F60
0x012716,0x4EB9,jsr_abs_l,0x00005F60
0x012726,0x4EB9,jsr_abs_l,0x00006672
0x012738,0x4EB9,jsr_abs_l,0x00006156
0x01275E,0x4EB9,jsr_abs_l,0x0000B61E
0x012780,0x4EB9,jsr_abs_l,0x000062BE
0x012786,0x4EB9,jsr_abs_l,0x00005F60
0x012794,0x4EB9,jsr_abs_l,0x00005F60
0x0127A2,0x4EB9,jsr_abs_l,0x00005F60
0x0127C6,0x4EB9,jsr_abs_l,0x000062BE
0x0127CC,0x4EB9,jsr_abs_l,0x00005F60
0x0127E0,0x4EB9,jsr_abs_l,0x00005F7C
0x0127F0,0x4EB9,jsr_abs_l,0x00006672
0x012802,0x4EB9,jsr_abs_l,0x00006156
0x012824,0x4EB9,jsr_abs_l,0x00005F7C
0x012832,0x4EB9,jsr_abs_l,0x00005F7C
0x012840,0x4EB9,jsr_abs_l,0x00005F7C
0x01284E,0x4EB9,jsr_abs_l,0x00005F7C
0x01286C,0x4EB9,jsr_abs_l,0x0000B61E
0x01287A,0x4EB9,jsr_abs_l,0x00006672
0x01288C,0x4EB9,jsr_abs_l,0x00006156
0x01289C,0x4EB9,jsr_abs_l,0x00006672
0x0128AA,0x4EB9,jsr_abs_l,0x00006156
0x0128BA,0x4EB9,jsr_abs_l,0x00006672
0x0128C8,0x4EB9,jsr_abs_l,0x00006156
0x0128D8,0x4EB9,jsr_abs_l,0x00006672
0x0128E6,0x4EB9,jsr_abs_l,0x00006156
0x01290E,0x4EB9,jsr_abs_l,0x00005F7C
0x01291C,0x4EB9,jsr_abs_l,0x00005F7C
0x01292A,0x4EB9,jsr_abs_l,0x00005F7C
0x012938,0x4EB9,jsr_abs_l,0x00005F7C
0x012956,0x4EB9,jsr_abs_l,0x0000B61E
0x012964,0x4EB9,jsr_abs_l,0x00006672
0x012976,0x4EB9,jsr_abs_l,0x00006156
0x012986,0x4EB9,jsr_abs_l,0x00006672
0x012994,0x4EB9,jsr_abs_l,0x00006156
0x0129A4,0x4EB9,jsr_abs_l,0x00006672
0x0129B2,0x4EB9,jsr_abs_l,0x00006156
0x0129C2,0x4EB9,jsr_abs_l,0x00006672
0x0129D0,0x4EB9,jsr_abs_l,0x00006156
0x0129EC,0x4EB9,jsr_abs_l,0x00005F60
0x0129FA,0x4EB9,jsr_abs_l,0x00005F60
0x012A0A,0x4EB9,jsr_abs_l,0x00005F7C
0x012A18,0x4EB9,jsr_abs_l,0x00005F7C
0x012A34,0x4EB9,jsr_abs_l,0x0000B61E
0x012A42,0x4EB9,jsr_abs_l,0x00006672
0x012A54,0x4EB9,jsr_abs_l,0x00006156
0x012A64,0x4EB9,jsr_abs_l,0x00006672
0x012A76,0x4EB9,jsr_abs_l,0x00006156
0x012A86,0x4EB9,jsr_abs_l,0x00006672
0x012A94,0x4EB9,jsr_abs_l,0x00006156
0x012AAC,0x4EB9,jsr_abs_l,0x00006672
0x012AC6,0x4EB9,jsr_abs_l,0x00006156
0x012AD6,0x4EB9,jsr_abs_l,0x00005EFE
0x012AEC,0x4EB9,jsr_abs_l,0x0000B61E
0x012B02,0x4EB9,jsr_abs_l,0x0000B5C8
0x012B22,0x4EB9,jsr_abs_l,0x00005F60
0x012B32,0x4EB9,jsr_abs_l,0x00005F60
0x012B40,0x4EB9,jsr_abs_l,0x00005F60
0x012B4E,0x4EB9,jsr_abs_l,0x00005F60
0x012B5C,0x4EB9,jsr_abs_l,0x00005F60
0x012B6E,0x4EB9,jsr_abs_l,0x00006672
0x012B80,0x4EB9,jsr_abs_l,0x00006156
0x012B90,0x4EB9,jsr_abs_l,0x00006672
0x012B9E,0x4EB9,jsr_abs_l,0x00006156
0x012BAE,0x4EB9,jsr_abs_l,0x00006672
0x012BBC,0x4EB9,jsr_abs_l,0x00006156
0x012BCC,0x4EB9,jsr_abs_l,0x00006672
0x012BDA,0x4EB9,jsr_abs_l,0x00006156
0x012C2A,0x4EB9,jsr_abs_l,0x00005F60
0x012C5A,0x4EB9,jsr_abs_l,0x0000658C
0x012C60,0x4EB9,jsr_abs_l,0x000064B4
0x012CB2,0x4EF9,jmp_abs_l,0x00012CFE
0x012CCC,0x4EB9,jsr_abs_l,0x000095D2
0x012CD8,0x4EB9,jsr_abs_l,0x0000485E
0x012CF6,0x4EB9,jsr_abs_l,0x0000485E
0x012E6A,0x4EB9,jsr_abs_l,0x00013E64
0x012ED2,0x4EB9,jsr_abs_l,0x0000658C
0x012EE0,0x4EB9,jsr_abs_l,0x00004878
0x012FBA,0x4EB9,jsr_abs_l,0x00013E7E
0x012FC4,0x4EB9,jsr_abs_l,0x0000658C
0x012FCA,0x4EB9,jsr_abs_l,0x0000646C
0x013040,0x4EB9,jsr_abs_l,0x00005928
0x013050,0x4EB9,jsr_abs_l,0x0000590C
0x01305C,0x4EB9,jsr_abs_l,0x0000C036
0x013068,0x4EB9,jsr_abs_l,0x0000485E
0x013088,0x4EB9,jsr_abs_l,0x0000658C
0x01308E,0x4EB9,jsr_abs_l,0x0000646C
0x0130B0,0x4EB9,jsr_abs_l,0x00013658
0x0130D0,0x4EB9,jsr_abs_l,0x00005F60
0x013196,0x4EB9,jsr_abs_l,0x00013E64
0x0131EC,0x4EB9,jsr_abs_l,0x00013E64
0x013222,0x4EB9,jsr_abs_l,0x00005F60
0x013240,0x4EB9,jsr_abs_l,0x0000658C
0x01324E,0x4EB9,jsr_abs_l,0x00004878
0x0132E4,0x4EB9,jsr_abs_l,0x00012590
0x01332A,0x4EB9,jsr_abs_l,0x00005928
0x01333A,0x4EB9,jsr_abs_l,0x0000590C
0x013346,0x4EB9,jsr_abs_l,0x0000C036
0x013352,0x4EB9,jsr_abs_l,0x0000485E
0x01335E,0x4EB9,jsr_abs_l,0x0000485E
0x0133C4,0x4EB9,jsr_abs_l,0x0000485E
0x0133DE,0x4EB9,jsr_abs_l,0x00004878
0x0133EA,0x4EB9,jsr_abs_l,0x0000485E
0x0133F6,0x4EB9,jsr_abs_l,0x0000658C
0x0133FC,0x4EB9,jsr_abs_l,0x0000646C
0x01343E,0x4EB9,jsr_abs_l,0x00013E64
0x01356E,0x4EB9,jsr_abs_l,0x0000658C
0x013574,0x4EB9,jsr_abs_l,0x00004878
0x01362A,0x4EB9,jsr_abs_l,0x00005F60
0x01369C,0x4EB9,jsr_abs_l,0x000062BE
0x0136A2,0x4EB9,jsr_abs_l,0x00005F60
0x0136E8,0x4EB9,jsr_abs_l,0x0000B61E
0x01370E,0x4EB9,jsr_abs_l,0x000062BE
0x013714,0x4EB9,jsr_abs_l,0x00005F60
0x013724,0x4EB9,jsr_abs_l,0x00006672
0x013736,0x4EB9,jsr_abs_l,0x00006156
0x013746,0x4EB9,jsr_abs_l,0x00005EFE
0x01375A,0x4EB9,jsr_abs_l,0x00005EFE
0x01376A,0x4EB9,jsr_abs_l,0x00006672
0x01377C,0x4EB9,jsr_abs_l,0x00006156
0x01378C,0x4EB9,jsr_abs_l,0x00005EFE
0x01379C,0x4EB9,jsr_abs_l,0x00006672
0x0137AE,0x4EB9,jsr_abs_l,0x00006156
0x0137BE,0x4EB9,jsr_abs_l,0x00005EFE
0x0137CE,0x4EB9,jsr_abs_l,0x00006672
0x0137E0,0x4EB9,jsr_abs_l,0x00006156
0x013816,0x4EB9,jsr_abs_l,0x00005F60
0x013916,0x4EB9,jsr_abs_l,0x00004878
0x0139D6,0x4EB9,jsr_abs_l,0x0000658C
0x0139DC,0x4EB9,jsr_abs_l,0x000064B4
0x013A68,0x4EB9,jsr_abs_l,0x0000B61E
0x013AF2,0x4EB9,jsr_abs_l,0x00013E42
0x013B94,0x4EB9,jsr_abs_l,0x0000B61E
0x013C40,0x4EB9,jsr_abs_l,0x0000658C
0x013C56,0x4EB9,jsr_abs_l,0x00004878
0x013C62,0x4EB9,jsr_abs_l,0x0000485E
0x013CDE,0x4EB9,jsr_abs_l,0x0000658C
0x013CF6,0x4EB9,jsr_abs_l,0x00004878
0x013D02,0x4EB9,jsr_abs_l,0x0000485E
0x013DBA,0x4EB9,jsr_abs_l,0x0000B61E
0x013DE6,0x4EB9,jsr_abs_l,0x00013E42
0x013EF4,0x4EB9,jsr_abs_l,0x00005CDC
0x013F1E,0x4EB9,jsr_abs_l,0x00005CDC
0x013F48,0x4EB9,jsr_abs_l,0x00005CDC
0x013F72,0x4EB9,jsr_abs_l,0x00005CDC
0x013F94,0x4EB9,jsr_abs_l,0x00005CDC
0x014008,0x4EB9,jsr_abs_l,0x00004F86
0x014092,0x4EB9,jsr_abs_l,0x00004F86
0x014108,0x4EB9,jsr_abs_l,0x00004F86
0x014172,0x4EB9,jsr_abs_l,0x00004F86
0x0141E8,0x4EB9,jsr_abs_l,0x000062BE
0x014204,0x4EB9,jsr_abs_l,0x00005F60
0x01421A,0x4EB9,jsr_abs_l,0x00004F86
0x014292,0x4EB9,jsr_abs_l,0x00004F86
0x014322,0x4EB9,jsr_abs_l,0x00004F86
0x014336,0x4EB9,jsr_abs_l,0x00006672
0x01435A,0x4EB9,jsr_abs_l,0x00006156
0x01436A,0x4EB9,jsr_abs_l,0x00005EFE
0x0143DA,0x4EB9,jsr_abs_l,0x00004F86
0x014410,0x4EB9,jsr_abs_l,0x00004F86
0x014438,0x4EB9,jsr_abs_l,0x0000502A
0x014548,0x4EB9,jsr_abs_l,0x0000B61E
0x014564,0x4EB9,jsr_abs_l,0x0000B61E
0x0145B0,0x4EB9,jsr_abs_l,0x00008ED8
0x0145BE,0x4EB9,jsr_abs_l,0x0000B61E
0x0146A2,0x4EB9,jsr_abs_l,0x0000B876
0x0146A8,0x4EB9,jsr_abs_l,0x0000B62C
0x01470E,0x4EB9,jsr_abs_l,0x00008ED8
0x014720,0x4EB9,jsr_abs_l,0x0000B61E
0x0147F6,0x4EB9,jsr_abs_l,0x0000B61E
0x01494A,0x4EB9,jsr_abs_l,0x0000B61E
0x014A3A,0x4EB9,jsr_abs_l,0x0000B876
0x014A40,0x4EB9,jsr_abs_l,0x0000B62C
0x014A74,0x4EB9,jsr_abs_l,0x0000485E
0x014A9E,0x4EB9,jsr_abs_l,0x0000485E
0x014ACC,0x4EB9,jsr_abs_l,0x0000963A
0x014AF2,0x4EB9,jsr_abs_l,0x0000485E
0x014B20,0x4EB9,jsr_abs_l,0x0000485E
0x014B5A,0x4EB9,jsr_abs_l,0x00004878
0x014BC0,0x4EB9,jsr_abs_l,0x00008F3C
0x014BC6,0x4EB9,jsr_abs_l,0x0000963A
0x014C14,0x4EB9,jsr_abs_l,0x00008ED8
0x014C26,0x4EB9,jsr_abs_l,0x0000B61E
0x014C46,0x4EB9,jsr_abs_l,0x0000963A
0x014C6A,0x4EB9,jsr_abs_l,0x00007766
0x014C9A,0x4EB9,jsr_abs_l,0x00004878
0x014D28,0x4EB9,jsr_abs_l,0x0000B61E
0x014DD6,0x4EB9,jsr_abs_l,0x0000B876
0x014DDC,0x4EB9,jsr_abs_l,0x0000963A
0x014E26,0x4EB9,jsr_abs_l,0x0000963A
0x014E3A,0x4EB9,jsr_abs_l,0x00008ECA
0x014E4C,0x4EB9,jsr_abs_l,0x0000B55A
0x014E7A,0x4EB9,jsr_abs_l,0x0000B600
0x014E96,0x4EB9,jsr_abs_l,0x0000485E
0x014EEC,0x4EB9,jsr_abs_l,0x0000485E
0x014F36,0x4EB9,jsr_abs_l,0x0000B934
0x014F68,0x4EB9,jsr_abs_l,0x0000485E
0x014F88,0x4EB9,jsr_abs_l,0x00004878
0x014F94,0x4EB9,jsr_abs_l,0x0000485E
0x014FA0,0x4EB9,jsr_abs_l,0x0000658C
0x014FA6,0x4EB9,jsr_abs_l,0x0000646C
0x014FDC,0x4EB9,jsr_abs_l,0x0000485E
0x015004,0x4EB9,jsr_abs_l,0x0000485E
0x01502A,0x4EB9,jsr_abs_l,0x0000485E
0x01506C,0x4EB9,jsr_abs_l,0x0000658C
0x015078,0x4EB9,jsr_abs_l,0x0000485E
0x015084,0x4EB9,jsr_abs_l,0x0000485E
0x015090,0x4EB9,jsr_abs_l,0x0000485E
0x015098,0x4EB9,jsr_abs_l,0x00004878
0x01509E,0x4EB9,jsr_abs_l,0x0000B876
0x0150A4,0x4EB9,jsr_abs_l,0x0000963A
0x0150B0,0x4EB9,jsr_abs_l,0x0000658C
0x0150B6,0x4EB9,jsr_abs_l,0x0000646C
0x015132,0x4EB9,jsr_abs_l,0x0000658C
0x01513E,0x4EB9,jsr_abs_l,0x0000485E
0x01514A,0x4EB9,jsr_abs_l,0x0000485E
0x015156,0x4EB9,jsr_abs_l,0x0000485E
0x0151B2,0x4EB9,jsr_abs_l,0x0000485E
0x0151D8,0x4EB9,jsr_abs_l,0x00004878
0x0151E4,0x4EB9,jsr_abs_l,0x0000485E
0x015228,0x4EB9,jsr_abs_l,0x00005CDC
0x01523C,0x4EB9,jsr_abs_l,0x0000BF4C
0x015270,0x4EB9,jsr_abs_l,0x0000485E
0x015280,0x4EB9,jsr_abs_l,0x0000B5C8
0x0152A2,0x4EB9,jsr_abs_l,0x00004878
0x0152AE,0x4EB9,jsr_abs_l,0x0000485E
0x0152DA,0x4EB9,jsr_abs_l,0x000062BE
0x0152E0,0x4EB9,jsr_abs_l,0x00005F60
0x015318,0x4EB9,jsr_abs_l,0x00005F60
0x015352,0x4EB9,jsr_abs_l,0x000062BE
0x015358,0x4EB9,jsr_abs_l,0x00005F60
0x015386,0x4EB9,jsr_abs_l,0x00005F60
0x0153C0,0x4EB9,jsr_abs_l,0x000062BE
0x0153C6,0x4EB9,jsr_abs_l,0x00005F60
0x015408,0x4EB9,jsr_abs_l,0x00004F86
0x01544A,0x4EB9,jsr_abs_l,0x00004F86
0x015462,0x4EB9,jsr_abs_l,0x00009062
0x015468,0x4EB9,jsr_abs_l,0x0000963A
0x015478,0x4EB9,jsr_abs_l,0x0000593A
0x0155BE,0x4EB9,jsr_abs_l,0x00007766
0x0155E2,0x4EB9,jsr_abs_l,0x0000485E
0x0155EE,0x4EB9,jsr_abs_l,0x0000485E
0x015600,0x4EB9,jsr_abs_l,0x00008F3C
0x015606,0x4EB9,jsr_abs_l,0x0000963A
0x015612,0x4EB9,jsr_abs_l,0x0000485E
0x01564C,0x4EB9,jsr_abs_l,0x0000485E
0x01567C,0x4EB9,jsr_abs_l,0x00007766
0x015716,0x4EB9,jsr_abs_l,0x00005F2E
0x01572C,0x4EB9,jsr_abs_l,0x00005F2E
0x01573E,0x4EB9,jsr_abs_l,0x00007766
0x01579E,0x4EB9,jsr_abs_l,0x000060C0
0x0157E6,0x4EB9,jsr_abs_l,0x0000485E
0x01581C,0x4EB9,jsr_abs_l,0x0000485E
0x015834,0x4EB9,jsr_abs_l,0x0000485E
0x015844,0x4EB9,jsr_abs_l,0x00005952
0x01589A,0x4EB9,jsr_abs_l,0x000002B0
0x0158A6,0x4EB9,jsr_abs_l,0x00004878
0x0158F6,0x4EB9,jsr_abs_l,0x0000BF4C
0x015914,0x4EB9,jsr_abs_l,0x000062BE
0x01591A,0x4EB9,jsr_abs_l,0x00005F60
0x0159EE,0x4EB9,jsr_abs_l,0x00008F3C
0x0159FE,0x4EB9,jsr_abs_l,0x0000BF4C
0x015A1C,0x4EB9,jsr_abs_l,0x000062BE
0x015A22,0x4EB9,jsr_abs_l,0x00005F60
0x015A4A,0x4EB9,jsr_abs_l,0x00005CDC
0x015C08,0x4EB9,jsr_abs_l,0x0000B550
0x016CB2,0x4EB9,jsr_abs_l,0x0000B550
0x0171E0,0x4EB9,jsr_abs_l,0x0000B550
0x0179E0,0x4EB9,jsr_abs_l,0x00004878
0x0179FA,0x4EB9,jsr_abs_l,0x0000485E
0x017A16,0x4EB9,jsr_abs_l,0x0000485E
0x017A28,0x4EB9,jsr_abs_l,0x0000485E
0x017A42,0x4EB9,jsr_abs_l,0x0000485E
0x017A60,0x4EB9,jsr_abs_l,0x0000485E
0x017A7E,0x4EB9,jsr_abs_l,0x0000485E
0x017A98,0x4EB9,jsr_abs_l,0x0000485E
0x017AC0,0x4EB9,jsr_abs_l,0x0000485E
0x017ADE,0x4EB9,jsr_abs_l,0x0000485E
0x017AF0,0x4EB9,jsr_abs_l,0x0000485E
0x017B0A,0x4EB9,jsr_abs_l,0x0000485E
0x017B2A,0x4EB9,jsr_abs_l,0x0000485E
0x017B36,0x4EB9,jsr_abs_l,0x0000485E
0x017B5A,0x4EB9,jsr_abs_l,0x0000485E
0x017B66,0x4EB9,jsr_abs_l,0x0000485E
0x017B80,0x4EB9,jsr_abs_l,0x0000485E
0x017B8C,0x4EB9,jsr_abs_l,0x0000485E
0x017BA6,0x4EB9,jsr_abs_l,0x0000485E
0x017BC0,0x4EB9,jsr_abs_l,0x0000485E
0x017BE8,0x4EB9,jsr_abs_l,0x0000485E
0x017BF4,0x4EB9,jsr_abs_l,0x0000485E
0x017C1C,0x4EB9,jsr_abs_l,0x0000485E
0x017C28,0x4EB9,jsr_abs_l,0x0000485E
0x017C50,0x4EB9,jsr_abs_l,0x0000485E
0x017C6E,0x4EB9,jsr_abs_l,0x0000485E
0x017C8A,0x4EB9,jsr_abs_l,0x0000485E
0x017CA4,0x4EB9,jsr_abs_l,0x0000485E
0x017CBE,0x4EB9,jsr_abs_l,0x0000485E
0x017CCA,0x4EB9,jsr_abs_l,0x0000485E
0x017CEE,0x4EB9,jsr_abs_l,0x0000485E
0x017CFA,0x4EB9,jsr_abs_l,0x0000485E
0x017D14,0x4EB9,jsr_abs_l,0x0000485E
0x017D2E,0x4EB9,jsr_abs_l,0x0000485E
0x017D48,0x4EB9,jsr_abs_l,0x0000485E
0x017D70,0x4EB9,jsr_abs_l,0x0000485E
0x017DA2,0x4EB9,jsr_abs_l,0x0000485E
0x017DAE,0x4EB9,jsr_abs_l,0x0000485E
0x017DCC,0x4EB9,jsr_abs_l,0x0000485E
0x017DE6,0x4EB9,jsr_abs_l,0x0000485E
0x017E00,0x4EB9,jsr_abs_l,0x0000485E
0x017E1C,0x4EB9,jsr_abs_l,0x0000485E
0x017E28,0x4EB9,jsr_abs_l,0x0000485E
0x017E42,0x4EB9,jsr_abs_l,0x0000485E
0x017E5C,0x4EB9,jsr_abs_l,0x0000485E
0x017E76,0x4EB9,jsr_abs_l,0x0000485E
0x017E90,0x4EB9,jsr_abs_l,0x0000485E
0x017EBE,0x4EB9,jsr_abs_l,0x0000485E
0x017ECA,0x4EB9,jsr_abs_l,0x0000485E
0x017EE4,0x4EB9,jsr_abs_l,0x0000485E
0x017EFE,0x4EB9,jsr_abs_l,0x0000485E
0x017F18,0x4EB9,jsr_abs_l,0x0000485E
0x017F32,0x4EB9,jsr_abs_l,0x0000485E
0x017F5A,0x4EB9,jsr_abs_l,0x0000485E
0x017F7A,0x4EB9,jsr_abs_l,0x0000485E
0x017F86,0x4EB9,jsr_abs_l,0x0000485E
0x017FA4,0x4EB9,jsr_abs_l,0x0000485E
0x017FB0,0x4EB9,jsr_abs_l,0x0000485E
0x017FCA,0x4EB9,jsr_abs_l,0x0000485E
0x017FE4,0x4EB9,jsr_abs_l,0x0000485E
0x017FFE,0x4EB9,jsr_abs_l,0x0000485E
0x018026,0x4EB9,jsr_abs_l,0x0000485E
0x018046,0x4EB9,jsr_abs_l,0x0000485E
0x018052,0x4EB9,jsr_abs_l,0x0000485E
0x018072,0x4EB9,jsr_abs_l,0x0000485E
0x01807E,0x4EB9,jsr_abs_l,0x0000485E
0x018098,0x4EB9,jsr_abs_l,0x0000485E
0x0180C0,0x4EB9,jsr_abs_l,0x0000485E
0x0180EC,0x4EB9,jsr_abs_l,0x0000485E
0x01810A,0x4EB9,jsr_abs_l,0x0000485E
0x018126,0x4EB9,jsr_abs_l,0x0000485E
0x018132,0x4EB9,jsr_abs_l,0x0000485E
0x018146,0x4EB9,jsr_abs_l,0x0000B5C8
0x018158,0x4EB9,jsr_abs_l,0x00008ED8
0x018182,0x4EB9,jsr_abs_l,0x0000485E
0x0181A2,0x4EB9,jsr_abs_l,0x0000485E
0x0181AE,0x4EB9,jsr_abs_l,0x0000485E
0x0181C8,0x4EB9,jsr_abs_l,0x0000485E
0x0181E2,0x4EB9,jsr_abs_l,0x0000485E
0x01820A,0x4EB9,jsr_abs_l,0x0000485E
0x01822A,0x4EB9,jsr_abs_l,0x0000485E
0x018258,0x4EB9,jsr_abs_l,0x0000485E
0x018264,0x4EB9,jsr_abs_l,0x0000485E
0x018280,0x4EB9,jsr_abs_l,0x0000485E
0x01829A,0x4EB9,jsr_abs_l,0x0000485E
0x0182C2,0x4EB9,jsr_abs_l,0x0000485E
0x0182EE,0x4EB9,jsr_abs_l,0x0000485E
0x01830C,0x4EB9,jsr_abs_l,0x0000485E
0x018326,0x4EB9,jsr_abs_l,0x0000485E
0x018368,0x4EB9,jsr_abs_l,0x0000485E
0x018374,0x4EB9,jsr_abs_l,0x0000485E
0x018392,0x4EB9,jsr_abs_l,0x0000485E
0x0183D8,0x4EB9,jsr_abs_l,0x0000485E
0x0183F2,0x4EB9,jsr_abs_l,0x0000485E
0x01842A,0x4EB9,jsr_abs_l,0x0000485E
0x018436,0x4EB9,jsr_abs_l,0x0000485E
0x018450,0x4EB9,jsr_abs_l,0x0000485E
0x018478,0x4EB9,jsr_abs_l,0x0000B5C8
0x01851E,0x4EB9,jsr_abs_l,0x0000485E
0x01853C,0x4EB9,jsr_abs_l,0x0000485E
0x01856A,0x4EB9,jsr_abs_l,0x0000485E
0x018576,0x4EB9,jsr_abs_l,0x0000485E
0x018590,0x4EB9,jsr_abs_l,0x0000485E
0x0185B8,0x4EB9,jsr_abs_l,0x0000485E
0x0185D6,0x4EB9,jsr_abs_l,0x0000485E
0x0185F0,0x4EB9,jsr_abs_l,0x0000485E
0x01860A,0x4EB9,jsr_abs_l,0x0000485E
0x018616,0x4EB9,jsr_abs_l,0x0000485E
0x018630,0x4EB9,jsr_abs_l,0x0000485E
0x01864A,0x4EB9,jsr_abs_l,0x0000485E
0x018664,0x4EB9,jsr_abs_l,0x0000485E
0x01867E,0x4EB9,jsr_abs_l,0x0000485E
0x0186A8,0x4EB9,jsr_abs_l,0x0000485E
0x0186B4,0x4EB9,jsr_abs_l,0x0000485E
0x0186D2,0x4EB9,jsr_abs_l,0x0000485E
0x0186EC,0x4EB9,jsr_abs_l,0x0000485E
0x018706,0x4EB9,jsr_abs_l,0x0000485E
0x018712,0x4EB9,jsr_abs_l,0x0000485E
0x018730,0x4EB9,jsr_abs_l,0x0000485E
0x01873C,0x4EB9,jsr_abs_l,0x0000485E
0x018756,0x4EB9,jsr_abs_l,0x0000485E
0x018770,0x4EB9,jsr_abs_l,0x0000485E
0x018818,0x4EB9,jsr_abs_l,0x0000485E
0x0188B6,0x4EB9,jsr_abs_l,0x0000485E
0x0188CC,0x4EB9,jsr_abs_l,0x0000485E
0x0188F0,0x4EB9,jsr_abs_l,0x0000485E
0x01890A,0x4EB9,jsr_abs_l,0x0000485E
0x018924,0x4EB9,jsr_abs_l,0x0000485E
0x018936,0x4EB9,jsr_abs_l,0x0000485E
0x01894A,0x4EB9,jsr_abs_l,0x0000485E
0x018964,0x4EB9,jsr_abs_l,0x0000485E
0x01897E,0x4EB9,jsr_abs_l,0x0000485E
0x018998,0x4EB9,jsr_abs_l,0x0000485E
0x0189A6,0x4EB9,jsr_abs_l,0x0000485E
0x018A1E,0x4EB9,jsr_abs_l,0x0000485E
0x018A38,0x4EB9,jsr_abs_l,0x0000485E
0x018A52,0x4EB9,jsr_abs_l,0x0000485E
0x018A6C,0x4EB9,jsr_abs_l,0x0000485E
0x018A7E,0x4EB9,jsr_abs_l,0x0000485E
0x018A92,0x4EB9,jsr_abs_l,0x0000485E
0x018AAC,0x4EB9,jsr_abs_l,0x0000485E
0x018AC6,0x4EB9,jsr_abs_l,0x0000485E
0x018AE0,0x4EB9,jsr_abs_l,0x0000485E
0x018B08,0x4EB9,jsr_abs_l,0x0000485E
0x018B1E,0x4EB9,jsr_abs_l,0x0000485E
0x018B32,0x4EB9,jsr_abs_l,0x0000485E
0x018B56,0x4EB9,jsr_abs_l,0x0000485E
0x018B62,0x4EB9,jsr_abs_l,0x0000485E
0x018B82,0x4EB9,jsr_abs_l,0x0000485E
0x018BA2,0x4EB9,jsr_abs_l,0x0000485E
0x018BC2,0x4EB9,jsr_abs_l,0x0000485E
0x018BE2,0x4EB9,jsr_abs_l,0x0000485E
0x018C02,0x4EB9,jsr_abs_l,0x0000485E
0x018C22,0x4EB9,jsr_abs_l,0x0000485E
0x018C42,0x4EB9,jsr_abs_l,0x0000485E
0x018C62,0x4EB9,jsr_abs_l,0x0000485E
